Set,Audio_ID,Source,Description,Speaker,Gender,Duration (s)
04_Ynsaghey,999113,learn_manx_app_files,Nagh nod oo shooyl? ,,,1.52
04_Ynsaghey,1000113,learn_manx_app_files,Nagh nod eh gee? ,,,1.43
04_Ynsaghey,1001113,learn_manx_app_files,Nagh nod ee giu? ,,,1.57
04_Ynsaghey,1002113,learn_manx_app_files,Nagh nod Tony roie? ,,,2.07
04_Ynsaghey,1005113,learn_manx_app_files,Cha noddym snaue dy mie ,,,2.06
04_Ynsaghey,1006113,learn_manx_app_files,Foddym snaue gollrish perkin ,,,2.61
04_Ynsaghey,1007113,learn_manx_app_files,Foddym snaue gollrish eeast ,,,2.5
04_Ynsaghey,1008113,learn_manx_app_files,Foddee eh ,,,1.06
04_Ynsaghey,1009113,learn_manx_app_files,Cha nod eh ,,,1.08
04_Ynsaghey,1010113,learn_manx_app_files,Foddee ee ,,,1.18
04_Ynsaghey,1011113,learn_manx_app_files,Cha nod ee ,,,0.92
04_Ynsaghey,1012113,learn_manx_app_files,Foddym loayrt boghtynid ,,,1.99
04_Ynsaghey,1013113,learn_manx_app_files,Share lhiam Doolish ,,,1.82
04_Ynsaghey,1014113,learn_manx_app_files,Share lhiat Purt le Moirrey ,,,1.85
04_Ynsaghey,1015113,learn_manx_app_files,Share lesh Purt ny h-Inshey ,,,1.99
04_Ynsaghey,1016113,learn_manx_app_files,Share lhee Colby ,,,1.83
04_Ynsaghey,1017113,learn_manx_app_files,Share lesh Jo Rhumsaa ,,,1.95
04_Ynsaghey,1018113,learn_manx_app_files,Cha nhare lhiam Doolish ,,,2.01
04_Ynsaghey,1019113,learn_manx_app_files,Cha nhare lhiat Purt le Moirrey ,,,1.82
04_Ynsaghey,1020113,learn_manx_app_files,Cha nhare lesh Colby ,,,1.57
04_Ynsaghey,1021113,learn_manx_app_files,Cha nhare lhee Rhumsaa ,,,2.29
04_Ynsaghey,1022113,learn_manx_app_files,Cha nhare lesh Bob Laksaa ,,,2.1
04_Ynsaghey,1023113,learn_manx_app_files,Nhare lhiam loayrt? ,,,1.7
04_Ynsaghey,1024113,learn_manx_app_files,Nhare lhiat geaishtagh? ,,,1.94
04_Ynsaghey,1025113,learn_manx_app_files,Nhare lesh oohyn? ,,,1.39
04_Ynsaghey,1026113,learn_manx_app_files,Nagh nhare lhee soo mess ,,,2.07
04_Ynsaghey,1027113,learn_manx_app_files,Nhare lesh Jo Dalby? ,,,1.82
04_Ynsaghey,1028113,learn_manx_app_files,Nagh nhare lhiam caashey? ,,,1.57
04_Ynsaghey,1029113,learn_manx_app_files,Nagh nhare lhiat shocklaid? ,,,1.88
04_Ynsaghey,1030113,learn_manx_app_files,Nagh nhare lesh bainney? ,,,1.64
04_Ynsaghey,1033113,learn_manx_app_files,Nagh nhare lesh Jo Juan? ,,,2.01
04_Ynsaghey,1034113,learn_manx_app_files,Caashey ,,,1.4
04_Ynsaghey,1035113,learn_manx_app_files,Soo mess ,,,1.34
04_Ynsaghey,1036113,learn_manx_app_files,Shocklaid çheh ,,,1.7
04_Ynsaghey,1037113,learn_manx_app_files,Oohyn ,,,1.11
04_Ynsaghey,1038113,learn_manx_app_files,Ooylyn ,,,1.01
04_Ynsaghey,1039113,learn_manx_app_files,Mess ,,,1.24
04_Ynsaghey,1040113,learn_manx_app_files,Mynroagan ,,,1.48
04_Ynsaghey,1041113,learn_manx_app_files,C'raad share lhiat? ,,,1.28
04_Ynsaghey,1042113,learn_manx_app_files,Quoi share lhiat? ,,,1.4
04_Ynsaghey,1044113,learn_manx_app_files,Cre share lhiat jannoo? ,,,1.8
04_Ynsaghey,1046113,learn_manx_app_files,Share lhiam Balley Chashtal ,,,2.37
04_Ynsaghey,1047113,learn_manx_app_files,Share lhiam Colby ,,,1.87
04_Ynsaghey,1048113,learn_manx_app_files,Share lhiam Creneash ,,,2.26
04_Ynsaghey,1049113,learn_manx_app_files,Share lhiam Purt le Moirrey ,,,2.13
04_Ynsaghey,1059113,learn_manx_app_files,er ,,,1.05
04_Ynsaghey,1060113,learn_manx_app_files,Vel murran er? ,,,1.62
04_Ynsaghey,1061113,learn_manx_app_files,Foddym snaue ,,,1.6
04_Ynsaghey,1062113,learn_manx_app_files,Cha noddym geaishtagh ,,,1.52
04_Ynsaghey,1063113,learn_manx_app_files,By vie lhiam ooyllyn ,,,1.93
04_Ynsaghey,1064113,learn_manx_app_files,By vie lhiat goll ,,,1.3
04_Ynsaghey,1065113,learn_manx_app_files,By vie lesh praaseyn ,,,1.77
04_Ynsaghey,1066113,learn_manx_app_files,By vie lhee caashey ,,,1.7
04_Ynsaghey,1067113,learn_manx_app_files,By vie lesh Jo oohyn ,,,1.75
04_Ynsaghey,1068113,learn_manx_app_files,Cha by vie lhiat giu ,,,1.67
04_Ynsaghey,1069113,learn_manx_app_files,Cha by vie lesh roie ,,,1.78
04_Ynsaghey,1070113,learn_manx_app_files,Cha by vie lhee cloie ,,,1.9
04_Ynsaghey,1071113,learn_manx_app_files,Cha by vie lesh Bob gee ,,,1.93
04_Ynsaghey,1072113,learn_manx_app_files,By vie lhiam fakin shen? ,,,1.95
04_Ynsaghey,1073113,learn_manx_app_files,By vie lhiat clashtyn? ,,,1.66
04_Ynsaghey,1074113,learn_manx_app_files,By vie lesh goaill arrane? ,,,1.7
04_Ynsaghey,1075113,learn_manx_app_files,By vie lhee çheet? ,,,1.77
04_Ynsaghey,1076113,learn_manx_app_files,By vie lesh Jo Dalby? ,,,2.02
04_Ynsaghey,1077113,learn_manx_app_files,Nagh by vie lhiam eh? ,,,1.37
04_Ynsaghey,1078113,learn_manx_app_files,Nagh by vie lhiat ee? ,,,1.29
04_Ynsaghey,1079113,learn_manx_app_files,Nagh by vie lesh oo? ,,,1.52
04_Ynsaghey,1080113,learn_manx_app_files,Nagh by vie lhee shin? ,,,1.77
04_Ynsaghey,1081113,learn_manx_app_files,Nagh by vie lesh Jo eh? ,,,1.83
04_Ynsaghey,1082113,learn_manx_app_files,Quoi by vie lesh goll? ,,,1.58
04_Ynsaghey,1083113,learn_manx_app_files,C’raad by vie lhiat goll? ,,,1.8
04_Ynsaghey,1084113,learn_manx_app_files,Cuin by vie lhiat gee? ,,,1.78
04_Ynsaghey,1085113,learn_manx_app_files,By vie ,,,0.96
04_Ynsaghey,1086113,learn_manx_app_files,Cha by vie ,,,0.85
04_Ynsaghey,1087113,learn_manx_app_files,Cha by vie lhiam gee ,,,1.7
04_Ynsaghey,1088113,learn_manx_app_files,Droghad Sulby ,,,1.23
04_Ynsaghey,1089113,learn_manx_app_files,Share lhiam Droghad Sulby ,,,1.79
04_Ynsaghey,1090113,learn_manx_app_files,By vie lhiam goll dys Droghad Sulby ,,,1.97
04_Ynsaghey,1091113,learn_manx_app_files,Cronk y Voddy ,,,1.28
04_Ynsaghey,1094113,learn_manx_app_files,Bayr Garroo ,,,1.17
04_Ynsaghey,1097113,learn_manx_app_files,Rheynn Cullen ,,,1.15
04_Ynsaghey,1098113,learn_manx_app_files,Share lhiam Rheynn Cullen ,,,1.72
04_Ynsaghey,1101113,learn_manx_app_files,C'raad by vie lhiat goll mleeaney? ,,,2.04
04_Ynsaghey,1102113,learn_manx_app_files,C’raad share lhiat fakin ny ratçhyn? ,,,2.11
04_Ynsaghey,1103113,learn_manx_app_files,Mleeaney ,,,1.14
04_Ynsaghey,1104113,learn_manx_app_files,Vel oo goll dys ny ratçhyn mleeaney? ,,,1.94
04_Ynsaghey,1105113,learn_manx_app_files,Nod oo goll dys ny ratçhyn mleeaney? ,,,2.09
04_Ynsaghey,1106113,learn_manx_app_files,Quoi by vie lhiat cosney mleeaney? ,,,1.94
04_Ynsaghey,1108113,learn_manx_app_files,By vie lhiam Guy Martin ,,,1.81
04_Ynsaghey,1109113,learn_manx_app_files,By vie lhiam Hutchy ,,,1.31
04_Ynsaghey,1111113,learn_manx_app_files,Droghad Vraddan ,,,1.38
04_Ynsaghey,1112113,learn_manx_app_files,By vie lhiat fakin ny ratçhyn mleeaney? ,,,2.31
04_Ynsaghey,1113113,learn_manx_app_files,Bare lhiam ooyllyn ,,,1.6
04_Ynsaghey,1114113,learn_manx_app_files,Bare lhiat Doolish ,,,1.57
04_Ynsaghey,1115113,learn_manx_app_files,Bare lesh praaseyn ,,,1.61
04_Ynsaghey,1116113,learn_manx_app_files,Bare lhee caashey ,,,1.32
04_Ynsaghey,1117113,learn_manx_app_files,Bare lesh Jo oohyn ,,,1.95
04_Ynsaghey,1118113,learn_manx_app_files,Cha bare lhiam gee ,,,1.64
04_Ynsaghey,1119113,learn_manx_app_files,Cha bare lhiat giu ,,,1.51
04_Ynsaghey,1120113,learn_manx_app_files,Cha bare lhee cloie ,,,1.49
04_Ynsaghey,1121113,learn_manx_app_files,Cha bare lesh goaill arrane ,,,1.91
04_Ynsaghey,1122113,learn_manx_app_files,Cha bare lesh Bob gobbragh ,,,1.79
04_Ynsaghey,1123113,learn_manx_app_files,Bare lhiam fakin shen? ,,,1.58
04_Ynsaghey,1124113,learn_manx_app_files,Bare lhiat clashtyn kiaull? ,,,2.4
04_Ynsaghey,1125113,learn_manx_app_files,Bare lesh goaill arrane? ,,,1.54
04_Ynsaghey,1126113,learn_manx_app_files,Bare lhee çheet? ,,,1.1
04_Ynsaghey,1127113,learn_manx_app_files,Bare lesh Jo Dalby? ,,,1.99
04_Ynsaghey,1128113,learn_manx_app_files,Nagh bare lhiam eh? ,,,1.3
04_Ynsaghey,1129113,learn_manx_app_files,Nagh bare lhiat ee? ,,,1.56
04_Ynsaghey,1130113,learn_manx_app_files,Nagh bare lesh oo? ,,,1.76
04_Ynsaghey,1131113,learn_manx_app_files,Nagh bare lhee shin? ,,,1.52
04_Ynsaghey,1132113,learn_manx_app_files,Nagh bare lesh Jo spollagyn? ,,,2
04_Ynsaghey,1133113,learn_manx_app_files,Quoi bare lesh goll? ,,,1.66
04_Ynsaghey,1134113,learn_manx_app_files,C’raad bare lhiat giu? ,,,1.64
04_Ynsaghey,1135113,learn_manx_app_files,C’raad bare lhee shooyl? ,,,2.16
04_Ynsaghey,1140113,learn_manx_app_files,C'raad bare lhiat cummal? ,,,1.67
04_Ynsaghey,1141113,learn_manx_app_files,Bare lhiam cummal ayns Purt le Moirrey ,,,1.97
04_Ynsaghey,1142113,learn_manx_app_files,Bare lhiam cummal ayns Colby ,,,1.99
04_Ynsaghey,1143113,learn_manx_app_files,Shegin dou goll ,,,1.46
04_Ynsaghey,1144113,learn_manx_app_files,Shegin dhyt gee ,,,1.73
04_Ynsaghey,1145113,learn_manx_app_files,Shegin da cloie ,,,1.85
04_Ynsaghey,1146113,learn_manx_app_files,Shegin jee giu ,,,1.92
04_Ynsaghey,1147113,learn_manx_app_files,Shegin da Jo clashtyn ,,,2.36
04_Ynsaghey,1148113,learn_manx_app_files,Cha nhegin dou çheet ,,,1.74
04_Ynsaghey,1149113,learn_manx_app_files,Cha nhegin dhyt shooyl ,,,1.75
04_Ynsaghey,1150113,learn_manx_app_files,Cha nhegin da jeeaghyn ,,,1.98
04_Ynsaghey,1151113,learn_manx_app_files,Cha nhegin jee loayrt ,,,1.98
04_Ynsaghey,1152113,learn_manx_app_files,Cha nhegin da Tom giu ,,,2.33
04_Ynsaghey,1153113,learn_manx_app_files,Nhegin dou goll magh? ,,,2.12
04_Ynsaghey,1154113,learn_manx_app_files,Nhegin dhyt fakin? ,,,1.82
04_Ynsaghey,1155113,learn_manx_app_files,Nhegin da gobbragh? ,,,1.93
04_Ynsaghey,1156113,learn_manx_app_files,Nhegin jee gimman? ,,,1.99
04_Ynsaghey,1158113,learn_manx_app_files,Nagh nhegin dou gee? ,,,2.04
04_Ynsaghey,1159113,learn_manx_app_files,Nagh nhegin dhyt goll? ,,,1.95
04_Ynsaghey,1160113,learn_manx_app_files,Nagh nhegin da roie? ,,,2.04
04_Ynsaghey,1161113,learn_manx_app_files,Nagh nhegin jee giu? ,,,2.17
04_Ynsaghey,1162113,learn_manx_app_files,Nagh nhegin da Jonee çheet? ,,,2.54
04_Ynsaghey,1163113,learn_manx_app_files,C’red shegin dhyt jannoo? ,,,2.43
04_Ynsaghey,1164113,learn_manx_app_files,C’raad shegin da goll? ,,,2.43
04_Ynsaghey,1165113,learn_manx_app_files,Quoi shegin da gimman? ,,,2.45
04_Ynsaghey,1166113,learn_manx_app_files,Shegin dou gobbragh ,,,2.02
04_Ynsaghey,1167113,learn_manx_app_files,Shegin da goll dys Colby ,,,2.57
04_Ynsaghey,1168113,learn_manx_app_files,Shegin jee gimman ,,,1.85
04_Ynsaghey,1169113,learn_manx_app_files,Shegin ,,,1.39
04_Ynsaghey,1170113,learn_manx_app_files,Cha nhegin ,,,1.25
04_Ynsaghey,1171113,learn_manx_app_files,Shione dou Juan ,,,1.7
04_Ynsaghey,1172113,learn_manx_app_files,Cha nhione dou Dollyn ,,,2.28
04_Ynsaghey,1173113,learn_manx_app_files,Nhione dhyt Juan? ,,,2.11
04_Ynsaghey,1174113,learn_manx_app_files,Nagh nhione dhyt Dollyn? ,,,2.24
04_Ynsaghey,1175113,learn_manx_app_files,Shione ,,,0.89
04_Ynsaghey,1176113,learn_manx_app_files,Cha nhione ,,,1.3
04_Ynsaghey,1177113,learn_manx_app_files,Faggys da ,,,1.71
04_Ynsaghey,1180113,learn_manx_app_files,Vel Bob cummal faggys jee? ,,,2.44
04_Ynsaghey,1181113,learn_manx_app_files,"Ta, t’eh cummal faggys jee ",,,3.13
04_Ynsaghey,1182113,learn_manx_app_files,Dou ,,,0.7
04_Ynsaghey,1183113,learn_manx_app_files,Dhyt ,,,1.2
04_Ynsaghey,1184113,learn_manx_app_files,Da ,,,0.82
04_Ynsaghey,1185113,learn_manx_app_files,Jee ,,,0.69
04_Ynsaghey,1186113,learn_manx_app_files,yn jiass ,,,1.32
04_Ynsaghey,1187113,learn_manx_app_files,yn twoaie ,,,1.13
04_Ynsaghey,1188113,learn_manx_app_files,T’eh ny smoo ,,,1.23
04_Ynsaghey,1189113,learn_manx_app_files,T’eh ny sloo ,,,1.32
04_Ynsaghey,1190113,learn_manx_app_files,T’eh ny smoo tappee ,,,1.46
04_Ynsaghey,1191113,learn_manx_app_files,T’eh ny smoo çhing ,,,2.37
04_Ynsaghey,1192113,learn_manx_app_files,Ta’n gleashtan aym ny smoo tappee ,,,3.2
04_Ynsaghey,1193113,learn_manx_app_files,Ta’n thie ny smoo çheh moghrey jiu ,,,2.79
04_Ynsaghey,1194113,learn_manx_app_files,T’eh ny smoo na mish ,,,1.67
04_Ynsaghey,1196113,learn_manx_app_files,T’eh ny smoo feayr na uss ,,,2.69
04_Ynsaghey,1200113,learn_manx_app_files,Va mee ny smoo tappee na eshyn ,,,1.86
04_Ynsaghey,1201113,learn_manx_app_files,Beeym ny share mairagh ,,,1.65
04_Ynsaghey,1202113,learn_manx_app_files,Çheh ,,,0.79
04_Ynsaghey,1203113,learn_manx_app_files,Vel eh ny smoo çheh ayns Colby? ,,,2.1
04_Ynsaghey,1204113,learn_manx_app_files,"Ta, t’eh ny smoo çheh ",,,2.18
04_Ynsaghey,1205113,learn_manx_app_files,"Ta, t'eh ny smoo feayr ayns Regaby ",,,2.89
04_Ynsaghey,1206113,learn_manx_app_files,Vel eh ny smoo feayr ayns Regaby? ,,,2.17
04_Ynsaghey,1207113,learn_manx_app_files,Vel eh ny smoo dangeyragh ayns Doolish? ,,,2.51
04_Ynsaghey,1208113,learn_manx_app_files,Cha nel eh dangeyragh ayns Doolish ,,,2.02
04_Ynsaghey,1209113,learn_manx_app_files,Barool Twoaie ,,,1.08
04_Ynsaghey,1210113,learn_manx_app_files,Barrool Jiass ,,,1.3
04_Ynsaghey,1211113,learn_manx_app_files,Sniaul ,,,1.02
04_Ynsaghey,1216113,learn_manx_app_files,My ,,,0.8
04_Ynsaghey,1217113,learn_manx_app_files,Dty ,,,0.69
04_Ynsaghey,1218113,learn_manx_app_files,Daa ,,,0.79
04_Ynsaghey,1219113,learn_manx_app_files,Baatey ,,,0.93
04_Ynsaghey,1220113,learn_manx_app_files,My vaatey ,,,1.21
04_Ynsaghey,1222113,learn_manx_app_files,Carrey ,,,0.67
04_Ynsaghey,1223113,learn_manx_app_files,My charrey ,,,1.03
04_Ynsaghey,1225113,learn_manx_app_files,Çhellvane ,,,1.13
04_Ynsaghey,1226113,learn_manx_app_files,My hellvane ,,,1.09
04_Ynsaghey,1227113,learn_manx_app_files,Dorrys ,,,0.99
04_Ynsaghey,1228113,learn_manx_app_files,My ghorrys ,,,1.09
04_Ynsaghey,1229113,learn_manx_app_files,My 'olt ,,,0.87
04_Ynsaghey,1230113,learn_manx_app_files,Garey ,,,0.95
04_Ynsaghey,1231113,learn_manx_app_files,My gharey ,,,0.96
04_Ynsaghey,1235113,learn_manx_app_files,My chayt ,,,0.99
04_Ynsaghey,1236113,learn_manx_app_files,Ta daa chayt aym ,,,1.72
04_Ynsaghey,1238113,learn_manx_app_files,Ta daa voddey aym ,,,1.63
04_Ynsaghey,1239113,learn_manx_app_files,My pherkin ,,,1.15
04_Ynsaghey,1241113,learn_manx_app_files,Shuyr ,,,1.14
04_Ynsaghey,1242113,learn_manx_app_files,My huyr ,,,1.16
04_Ynsaghey,1244113,learn_manx_app_files,My hie ,,,1.14
04_Ynsaghey,1249113,learn_manx_app_files,Ta daa hie aym ,,,1.32
04_Ynsaghey,1250113,learn_manx_app_files,Ta daa voddey ayns my gharey ,,,1.94
04_Ynsaghey,1252113,learn_manx_app_files,Kys t’ou Yuan? ,,,1.32
04_Ynsaghey,1253113,learn_manx_app_files,Kys t’ou Hom? ,,,1.37
04_Ynsaghey,1254113,learn_manx_app_files,Kys t’ou Vreeshey? ,,,1.23
04_Ynsaghey,1255113,learn_manx_app_files,Kys t’ou Pherick? ,,,1.29
04_Ynsaghey,1256113,learn_manx_app_files,Shoh Juan ,,,1.47
04_Ynsaghey,1257113,learn_manx_app_files,Shoh Breeshey ,,,1.09
04_Ynsaghey,1258113,learn_manx_app_files,Shoh Tom ,,,1.31
04_Ynsaghey,1259113,learn_manx_app_files,Shoh Perick ,,,1.25
04_Ynsaghey,1260113,learn_manx_app_files,Mooinjer Veggey ,,,1.31
04_Ynsaghey,1261113,learn_manx_app_files,Fastyr mie Vooinjer Veggey ,,,2.17
04_Ynsaghey,1262113,learn_manx_app_files,Moghrey mie Vooinjer Veggey ,,,1.66
04_Ynsaghey,1263113,learn_manx_app_files,Oie vie Vooinjer Veggey ,,,2.04
04_Ynsaghey,1264113,learn_manx_app_files,Kione Ghoolish ,,,1.65
04_Ynsaghey,1266113,learn_manx_app_files,Traie Phurt Çhiarn ,,,1.8
04_Ynsaghey,1267113,learn_manx_app_files,Lhie ,,,1.11
04_Ynsaghey,1268113,learn_manx_app_files,Soie ,,,0.94
04_Ynsaghey,1269113,learn_manx_app_files,Cadley ,,,0.92
04_Ynsaghey,1270113,learn_manx_app_files,Shassoo ,,,0.99
04_Ynsaghey,1271113,learn_manx_app_files,Tost ,,,0.86
04_Ynsaghey,1272113,learn_manx_app_files,Taaue ,,,0.94
04_Ynsaghey,1273113,learn_manx_app_files,Lomarcan ,,,0.99
04_Ynsaghey,1274113,learn_manx_app_files,Ta mee my Vanninagh ,,,1.43
04_Ynsaghey,1275113,learn_manx_app_files,T'ou dty Albinagh ,,,1.45
04_Ynsaghey,1276113,learn_manx_app_files,T'eh ny Vretnagh ,,,1.36
04_Ynsaghey,1277113,learn_manx_app_files,T'ee ny Bretnagh ,,,1.32
04_Ynsaghey,1283113,learn_manx_app_files,Vel oo dty ynseyder? ,,,1.2
04_Ynsaghey,1290113,learn_manx_app_files,Ta mee my chadley (cadley) ,,,1.3
04_Ynsaghey,1291113,learn_manx_app_files,T'eh ny hassoo (shassoo) ,,,1.34
04_Ynsaghey,1292113,learn_manx_app_files,T'ee ny lhie ,,,1.15
04_Ynsaghey,1294113,learn_manx_app_files,T'eh ny haaue ,,,1.3
04_Ynsaghey,1297113,learn_manx_app_files,Vel eh ny Vretnagh? ,,,1.59
04_Ynsaghey,1298113,learn_manx_app_files,Vel oo dty Vanninagh? ,,,1.47
04_Ynsaghey,1299113,learn_manx_app_files,T'ou dty hoie (soie) ,,,1.37
04_Ynsaghey,1300113,learn_manx_app_files,Kione ,,,1.07
04_Ynsaghey,1301113,learn_manx_app_files,Bun ,,,1.04
04_Ynsaghey,1302113,learn_manx_app_files,Mullagh ,,,0.89
04_Ynsaghey,1303113,learn_manx_app_files,Fo ,,,0.84
04_Ynsaghey,1304113,learn_manx_app_files,er  y ,,,1
04_Ynsaghey,1305113,learn_manx_app_files,ayns y ,,,1.02
04_Ynsaghey,1306113,learn_manx_app_files,fo'n ,,,1.08
04_Ynsaghey,1307113,learn_manx_app_files,er y vaatey ,,,1.38
04_Ynsaghey,1311113,learn_manx_app_files,er y dorrys ,,,1.6
04_Ynsaghey,1314113,learn_manx_app_files,er y voddey ,,,1.28
04_Ynsaghey,1316113,learn_manx_app_files,er y traid ,,,1.47
04_Ynsaghey,1317113,learn_manx_app_files,er y pherkin ,,,1.32
04_Ynsaghey,1318113,learn_manx_app_files,Straid ,,,1.13
04_Ynsaghey,1319113,learn_manx_app_files,Slieau ,,,1.16
04_Ynsaghey,1320113,learn_manx_app_files,er y clieau ,,,1.13
04_Ynsaghey,1321113,learn_manx_app_files,C'raad ta Bob? ,,,1.49
04_Ynsaghey,1323113,learn_manx_app_files,C'raad ta Jonee? ,,,1.35
04_Ynsaghey,1324113,learn_manx_app_files,T'ee er y vaatey ,,,1.47
04_Ynsaghey,1325113,learn_manx_app_files,T'ee ayns y gharey ,,,1.58
04_Ynsaghey,1326113,learn_manx_app_files,T'eh ayns y thie ,,,1.71
04_Ynsaghey,1329113,learn_manx_app_files,T'ee ec kione y gharey ,,,1.99
04_Ynsaghey,1330113,learn_manx_app_files,T'eh er y traid ,,,1.74
04_Ynsaghey,1331113,learn_manx_app_files,T'eh er mullagh y clieau ,,,1.85
04_Ynsaghey,1339113,learn_manx_app_files,ec y ,,,0.73
04_Ynsaghey,1340113,learn_manx_app_files,er y thie ,,,1.4
04_Ynsaghey,1341113,learn_manx_app_files,Ta mee credjal ,,,1.47
04_Ynsaghey,1342113,learn_manx_app_files,ny smoo tappee ,,,1.45
04_Ynsaghey,1343113,learn_manx_app_files,Quoi ta ny smoo tappee er y clieau? ,,,2.45
04_Ynsaghey,1344113,learn_manx_app_files,Vel Cummins ny smoo tappee na McGuinness? ,,,2.79
04_Ynsaghey,1351113,learn_manx_app_files,C'raad ta dty voddey? ,,,1.45
04_Ynsaghey,1352113,learn_manx_app_files,T'eh ayns my hie ,,,1.34
04_Ynsaghey,1353113,learn_manx_app_files,T'eh ayns my gharey ,,,1.35
04_Ynsaghey,1354113,learn_manx_app_files,T'eh ayns my vaatey ,,,1.32
04_Ynsaghey,1355113,learn_manx_app_files,Mie lhiat Shocklaid çheh ? ,,,1.75
04_Ynsaghey,1356113,learn_manx_app_files,S’mie ,,,0.94
04_Ynsaghey,1357113,learn_manx_app_files,Cre share lhiat: Marmalade ny Marmite? ,,,2.57
04_Ynsaghey,1358113,learn_manx_app_files,Share lhiam Marmalade ,,,1.71
04_Ynsaghey,1359113,learn_manx_app_files,S'mie lhiam yn jees ,,,1.21
04_Ynsaghey,1360113,learn_manx_app_files,Cha mie lhiam Marmite ,,,1.7
04_Ynsaghey,1361113,learn_manx_app_files,T'ou quaagh agglagh gal ,,,2.42
04_Ynsaghey,1362113,learn_manx_app_files,Jean oo meeteil rish Jonee jiu? ,,,1.85
04_Ynsaghey,1363113,learn_manx_app_files,Neeym ,,,0.68
04_Ynsaghey,1364113,learn_manx_app_files,C'raad nee oo meeteil ree? ,,,1.66
04_Ynsaghey,1366113,learn_manx_app_files,Ren mee loayrt ree jea ,,,1.67
04_Ynsaghey,1367113,learn_manx_app_files,C’raad? ,,,0.96
04_Ynsaghey,1368113,learn_manx_app_files,er y çhellvane ,,,1.09
04_Ynsaghey,1369113,learn_manx_app_files,Vel accyrys ort? ,,,1.25
04_Ynsaghey,1370113,learn_manx_app_files,Cha nel agh ta paays orrym ,,,1.69
04_Ynsaghey,1371113,learn_manx_app_files,C'red t'ou geearree giu? ,,,1.45
04_Ynsaghey,1372113,learn_manx_app_files,Ta mee geearree ushtey ,,,1.27
04_Ynsaghey,1373113,learn_manx_app_files,Vel? ,,,0.68
04_Ynsaghey,1374113,learn_manx_app_files,"Ta, as ta driss orrym ",,,1.82
04_Ynsaghey,1375113,learn_manx_app_files,Ta accyrys agglagh orrym ,,,1.77
04_Ynsaghey,1376113,learn_manx_app_files,Nod oo snaue? ,,,1.09
04_Ynsaghey,1378113,learn_manx_app_files,Cha noddym. Nod oo? ,,,1.92
04_Ynsaghey,1379113,learn_manx_app_files,Foddym ,,,0.62
04_Ynsaghey,1380113,learn_manx_app_files,Foddym ,,,0.86
04_Ynsaghey,1381113,learn_manx_app_files,Nod oo snaue dy mie? ,,,1.3
04_Ynsaghey,1382113,learn_manx_app_files,Gollrish eeast ,,,1.22
04_Ynsaghey,1383113,learn_manx_app_files,Nod oo snaue gollrish Perkin? ,,,1.54
04_Ynsaghey,1384113,learn_manx_app_files,By vie lhiat jough? ,,,1.18
04_Ynsaghey,1385113,learn_manx_app_files,"By vie, gura mie ayd ",,,1.03
04_Ynsaghey,1386113,learn_manx_app_files,Cre by vie lhiat? ,,,1.01
04_Ynsaghey,1387113,learn_manx_app_files,By vie lhiam bainney my sailt ,,,1.66
04_Ynsaghey,1388113,learn_manx_app_files,Nagh by vie lhiat caffee? ,,,1.43
04_Ynsaghey,1389113,learn_manx_app_files,Cha by vie. Share lhiam bainney ,,,2.23
04_Ynsaghey,1390113,learn_manx_app_files,Share lhiam caffee doo ,,,1.57
