Filename,Speaker,Manx,English
part five 'education'.wav,Peddyr Hayhurst,"So, hie mie dys scoill ayns - bunscoil - ayns Beeston. Ta shen balley faggys da Nottingham ayns Sostyn. Lurg shen ren mee failleil yn Eleven Plus aym's as eisht hie mee dys Leicestershire as ren mee goll dys scoill ayns Castle Donnington, as eisht Loughborough, as eisht yn ollooscoill ayns Leicester hene raad ren mee cosney PhD ayns ionospheric physics; boayl- gyn ymmyd erbee ayns Mannin, agh v'eh anaasagh dy liooar as hie mee dys Norlan dy jannoo obbyr bentyn rish yn ionosphere as yn aurora as ny lhied. So va shen yn boayl ren mee gynsaghey reddyn. As lurg shen ren mee gynsaghey Germaanish ayns shoh, er yn Ellan, as gynsaghey Gaelg ayns shoh, er yn Ellan. As nish cha nel mee gynsaghey veg!","So, I went to school in - primary school - in Beeston. That's a town near Nottingham in England. After that I failed my Eleven Plus and then I went to Leicestershire and I went to school in Castle Donnington, and then Loughborough, and then the university in Leicester itself where I gained a PhD in ionospheric physics; where- useless in the Isle of Man, but it was interesting enough and I went to Norway to do work concerning the ionosphere and the aurora and the like. So that was where I learned things. And after that I learned German here, on the Island, and learned Manx here, on the Island. And now I'm not learning anything!"
part five 'education'.wav,Annie Kissack,"Well, hie mee gys scoill ayns Kione Droghad. Ec y traa shen va just un scoill, va shen Scoill Kione Droghad, as va'n thie ain kiart faggys da'n magher-scoill so va mee cliaghtey roie magh ass y garey aym's ec un vinnid gys nuy dy roshtyn scoill ayns traa dy gholl stiagh ec y minnid s'jerree. Va mee dy kinjagh anmagh son scoill. Agh va mee ayns shen voish eddyr kiare as nane-jeig, as eisht hie mee gys Balley Kermeen, er lhiam's, as lurg shen Park Road, as lurg shen St. Ninian's, so ta mee er ve ec ram scoillyn ayns Mannin harrish yn traa.","Well, I went to school in Onchan. At that time there was just one school, that was Onchan School, and our house was right next to the school field so I used to run out of my garden at one minute to nine to arrive at school in time to go in at the last minute. I was always late for school. But I was there from between four and eleven, and then I went to Ballakermeen, I think, and after that Park Road, And after that St. Ninian's, so I've been at a lot of schools on the Isle of Man over the years."
part five 'education'.wav,David Fisher,"Yn boayl va mee ruggit as troggit va Balley Keeill Eoin, as roish v'eh yn Bunscoill v'eh yn bunscoill aym's. As va'n ard-vainshter Willie Cubbon ayns shen, as Benainshter Fraser, as Benainshter Wattleworth, as va'n slane balley beg çheerey goll gys shen. Cha row Forsdal, va scoill elley, agh va ooilley ny paitçhyn veih Balley Keeill Eoin goll gys yn scoill shen. As ny lurg shen ren shin goll gys Doolish - Balley Kermeen - as eisht Noo Ninian. Cha row mee coontey monney jeh shen agh va Balley Keeill Eoin yindyssagh. Va.","The place that I was born and raised in was St. Johns, and before it was the Bunscoill it was my primary school. And the headmaster was Willie Cubbon there, and Mrs Fraser, and Mrs Wattleworth, and the whole village went there. Not Foxdale, there was another school, but all the kids from St. Johns went to that school. And after that we went to Douglas - Ballakermeen - and then St. Ninian's. I didn't think much of that school but St John's was brilliant. Yeah."
part five 'education'.wav,Peddyr Cubberley,"Cha row sym aym ec yn scoill ayns ny laghyn shen. Va mee geearree just ve magh er y çheer, ghooinney, ny er y keayn. Va'n lught-thie aym er y keayn, as v'ad geeastagh, as v'ad er yn Paggad Bree, as va mee just geearree goll magh er y keayn, as cha row mee geearree ve ceaut sthie, ghooinney, t'ou toiggal. She.","I had no interest at school in those days. I wanted just to be out in the country, fella, or on the sea. My family were all at sea, and they were fishing, and they were on the Steam Packet, and I just wanted to go out on the sea, and I didn't want to be shut in, fella, you know. Aye."
part five 'education'.wav,Claudia Koenig,"Hie mee dys scoillyn ayns y Ghermaan. Hie mee dys bunscoill ayns balley beg çheerey enmyssit Golzheim, as eisht hie mee dys ard-scoill ayns balley elley enmyssit Germersheim, as ny lurg shen hie mee dys olloo-scoill ayns Mainz as ren mee jannoo studeyrys ayns Baarle as Frangish ayns shen.","I went to schools in Germany. I went to primary school in a village called Golzheim, and then I went to high-school in a town called Germersheim, and after that I went to university in Mainz and I studied English and French there."
part five 'education'.wav,Julie Matthews,"Tra va mee aeg hie mee gys yn scoill Rushen Primary ayns, well, vel eh Purt le Moirrey ny vel eh Purt Çhiarn? Eddyr ny jees jeu ansherbee ec yn Kiare Raaidyn, rish kuse dy vleeantyn. Shen bleeantyn er dy henney nish. As hie mee gys Castle Rushen lurg shen so va mee just goll gys ny daa scoill roish va mee goll gys yn olloo-scoill tessyn yn ushtey.","When I was young I went to the Rushen Primary school in, well, is it in Port St. Mary or Port Erin? Between the two anyway at the Four Roads, for a few years. That's years ago now. And I went to Castle Rushen after that so I just went to the two schools before I went to university across the water."
part five 'education'.wav,Dot Saunders,"Well, hie mee dys scoill ayns Sostyn; hie mee dys yn bunscoill enmyssit Broomley County Primary School ayns y balley beg enmyssit Stocksfield, as lurg shen hie mee dys scoill grammeydys ayns balley enmyssit Hexham ayns Northumberland. As lurg shen hie mee dys Lerphoyll dys yn ollooscoill.","Well, I went to school in England; I went to the primary school called Broomley County Primary School in a small town called Stocksfield, and after that I went to grammar school in a town called Hexham in Northumberland. And after that I went to Liverpool to the university."
part five 'education'.wav,Jane Martin,"Och, hie mee ram scoillynyn. Tra va mee cummal ayns Sostyn hie mee dys yn tree bunscoillyn as daa ard-scoill, as haink shin dys yn Ellan as hie mee dys yn scoill ayns Rhumsaa.","Oh, I went to lots of schools. When I lived in England I went to three primary schools and two high-schools, and we came to the Island and I went to the school in Ramsey."
part five 'education'.wav,Maralyn Crellin,"Well, hie mee toshiaght ec scoill ec Plymouth er yn oyr dy row shin cummal ayns shen ec y traa shen, agh cha s'aym yn ennym er yn scoill. As tra va mee ayns shoh hie mee  dys Scoill Soilshey ny Greiney ayns Poyll Roish derrey va mee shiaght, as veih shen hie mee dys Raad Murray, as eisht dys scoill Valley Kermeen, as Raad Pairk er yn oyr dy row shen yn un scoill son inneenyn ec y traa shen. Mannagh row oo geearree goll dys y Vuchan begin dhyt goll dys Balley Kermeen as eisht dys Raad Pairk.","Well, I went to school first in Plymouth because we lived there at that time, but I don't know the name of the school.. And when I was here I went to the Sunshine School in Pulrose until I was seven, and from there I went to Murray's Road, and then to Ballakermeen school, and Park Road because that was the only school for girls at that time. If you didn't want to go to  the Buchan you had to go to Ballakermeen and then to Park Road,"
part five 'education'.wav,Ealee Sheard,"Well, ren mee goll dys Bunscoill Forsdal er yn oyr dy row mee cummal ayns Forsdal as cha row eh ro foddey ersooyl. So va mee just- va mee ayn son shiaght bleeantyn, er lhiam's, ayns shen. As eisht ny lurg shen hie mee dys QE2 - Ben-Rein Ealisaid yn Nah - ayns Purt ny hInshey. So va shen feer vie; ren mee meeteil rish ram caarjyn ayns shen, as gynsaghey ram. S'mie lhiam yn scoill shen. As eisht ny lurg shen hie mee dys olloo-scoill ayns Bangor ayns Y Vritaan, as va shen just yindyssagh. Ram sleih ayns shen voish Sostyn, as Y Rank, as Slovakia, as Vretin neesht - shen feer scanshoil. As ren mee cloie kiaull ayns shen, as gynsaghey Frangish, as just goll magh lesh my chaarjyn, as just gynsaghey mychione yn çheer, as ren mee gynsaghey bit beg dy Vretnish neesht, so shen ymmydoil, ayns y Twoaie.","Well I went to Foxdale Primary because I lived in Foxdale and it wasn't too far away. So I was just- I was there for seven years, I think, there. And then after that I went to QE2 - Queen Elizabeth the Second - in Peel. So that was very good; I met a lot of friends there, and learned a lot. I like that school. And then after that I went to university in Bangor in Wales, and that was just great. Lot of people there from England, and France, and Slovakia, and Wales too - that's very important. And I played music there, and learned French, and just went out with my friends, and just learned about the country, And I learned a bit of Welsh too, so that's useful, in the North."
part five 'education'.wav,Aalin Clague,"Hie mee gys yn bunscoill ayns Balley Keeill Eoin tra va mee aeg, yn fer ta mee gynsaghey ec nish, as eisht ren mee goll dys QE2 ayns Purt ny hInshey. Lurg shen hie mee gys Bretin - gys Bangor - as ren mee gynsaghey mychione psychology, as eisht yn aght dy gynsaghey.","I went to primary school in St. Johns when I was young, the one I teach at now, and then I went to QE2 in Peel. After that I went to Wales - to Bangor - and I learned about psychology, and then how to teach."
part five 'education'.wav,Marie Clague,"Hie mee dys tree bunscoillyn, er lhiam's. Ec y toshiaght hie mee dys Bunscoill Willaston, as eisht Bunscoill Kione Droghad, as ec y jerrey hie mee dys Raad Murray ayns Doolish. As ny lurg shen hie mee dys yn ard-scoill Balley Kermeen, as Raad Pairk; ta shen yn scoill son inneenyn ny lomarcan ayns ny laghyn shen.","I went to three primary schools, I think. In the beginning I went to Willaston Primary, and then Onchan Primary, and at the end I went to Murray's Road in Douglas. And after that I went to Ballakermeen High-School, and Park Road; that was the only school for girls in those days."
part six 'learning Manx'.wav,Davy Quillin,"Well, dooyrt mee yn skeeal shoh ymmodee keayrt rish Derek as deiney elley. Tra va mish my ghilley aeg va my ayr as mee hene shooyl er Raad y Cheyllys, as va daa dooinney ny hassoo ec çheu y raad, as v'ad loayrt ass y Gaelg, as dooyrt my ayr, ""Eaisht roosyn er yn oyr dy vel ad loayrt ass y Ghaelg."" Va fer jeu Neddy Maddrell; cha nel mee shickyr quoi yn dooinney elley agh v'ad dy bollagh flaaoil ayns y Ghaelg, as veih'n laa shen- cha row mish agh, foddee, tree bleeaney d'eash ec y traa shoh - t'eh foddey er dy henney - as v'eh soit ayns my chione veih'n laa shen cho yindyssagh v'eh clashtyn adsyn loayrt ass y Ghaelg, y neesht jeu, cho aashagh v'ad-. As eer gys y laa t'ayn jiu oddym cooinaghtyn un ockle v'ad jannoo ymmyd jeh ram keayrtyn as va shen yn ockle 'garroo'. Foddee v'ad loayrt mychione yn emshyr - cha nel mee shickyr - but v'ad dy kinjagh gra, ""Oh, v'eh garroo, v'eh garroo."" As va shen erskyn tree feed bleeantyn er dy henney. As lurg shen va kuse dy lioaryn ayns my hie va foast ec my vraar, Teddy, ayns y Ghaelg, as va Noo Ean as kuse dy lioaryn elley ayns yn thie. Va mee lhaih ad as geddyn greim er fockle ny ghaa agh v'eh doillee jannoo coloayrtys rish","Well, I told this story many times to Derek and other people. When I was a young boy my father and me were walking on the Sound Road, and there were two men standing at the side of the road, and they were speaking Manx, and my father said, ""Listen to them because they're speaking Manx."" One of them was Neddy Maddrell; I don't know who the other man was but they were totally fluent in Manx, and from that that- I was only, maybe, three years old at that time - it's a long time ago - and it was stuck in my head from that day how wonderful it was to hear them speaking Manx, both of them, so easy they were-. And even to this day I can remember one word they used many times and that was the word 'rough'. Maybe they were talking about the weather - I'm not sure - but they were always saying, ""Oh, it was rough, it was rough."" And that was over sixty years ago now. And after that there were a few books in my house that my brother, Teddy, still has, in Manx, and St. John [gospel] and a few other books in my house."
part six 'learning Manx'.wav,I was reading and getting hold of a few words but it was difficult to make conversation with,"sleih erbee er yn oyr dy vel eh doillee geddyn yn sheean jeh yn ghlare, agh tra va mish beggan ny shinney hie mee gys y brastyl Ritchie Radlagh as brastyl Doolish y Karagher dy feddyn magh yn aght dy ockley magh y Ghaelg. Eisht va mee jannoo beggan dy choloayrtys lurg shen. Va shen foddey er dy henney neesht; va shen bunnys daeed bleeantyn er dy henney.","anyone because it's difficult to get the sound of the language, but when I was a bit older I went to Ritchie Radcliffe's class, and Douglas Faragher's class to find out how to pronounce Manx. Then I did a bit of conversation after that. That was a long time ago now; that was almost forty years ago."
part six 'learning Manx'.wav,Peddyr Hayhurst,"Va mee gynsaghey Gaelg mysh, well, ny smoo na feed blein er dy henney ayns nuy cheead jeig hoght as kiare feed ayns yn Jiass, ayns shoh. Va mee loayrt rish ben enmyssit Sue Creasey ass Creneash as v'ee gra dy vel eh urree gynsaghey Gaelg er y fa dy vel ee gobbragh ayns thie Harry Kelly ayns shen. As dooyrt mee, ""Well, ta sym aym er çhengaghyn as by vie lhiam gynsaghey neesht."" Dooyrt ee dy vel brastyllyn goll er cummal ayns Purt Çhiarn ec y thie-oast Yn Baaie ayns shen. V'ad reaghit ec Phillie Gawne. Va shen feer anaasagh so va shin ayns shen marish Phillie rish mee ny ghaa as eisht v'eh currit da Raad Victoria as v'eh orrin feddyn fer-ynsee noa. So ec y traa shen hie shin dys Balley Beg, dys yn halley ayns shen, marish Derek Phillips - dooinney yindyssagh as fer-ynsee yindyssagh ny neesht. Foddym geaishtagh rish Derek son ooryn as ooryn. As ec y traa shoh- ec y traa shen va mee scoltey veih my shenn ven as eisht va ram traa er my laueyn, myr t'ad gra, so hie mee dy gynsaghey Gaelg ayns Balley Beg Jelune; ayns Purt ny hInshey marish Stewie Bennett as Fiona McArdle Jemayrt; Jecrean, cha ren mee gynsaghey Gaelg; Jerdein, hie mee dys gynsaghey Gaelg ayns yn thie-oast Yn Lhong ayns Balley Cashtal marish Richard Radcliffe as Derek; as va mee goaill arrane 'sy Gaelg oie Jesarn, so haink mee dy ve flaaoil tappee dy liooar er y fa nagh vel mee jannoo red erbee elley ayns my vea!","I was learning Manx about, well, more than twenty years ago in nineteen eighty eight in the South, here. I was talking to a woman called Sue Creasey from Cregneash as she said that she had to learn Manx because she's working in Harry Kelly's house there. And I said, ""Well, I'm interested in languages and I'd like to learn too."" She said that classes are being held in Port Erin at The Bay pub there. They were arranged by Phillie Gawne. That was very interesting so we were there with Phillie for a month or two and then he was sent to Victoria Road and we had to find a new teacher. So at that time we went to Ballabeg, to the hall there, with Derek Phillips - a wonderful man and a wonderful teacher too. I can listen to Derek for hours and hours. At this time- at that time I was splitting up with my previous wife and then I had a lot of time on my hands, as they say, so I went to learn Manx in Ballabeg on Monday; in Peel with Stewie Bennett and Fiona McArdle on Tuesday, Wednesday I didn't learn Manx; Thursday I went to learn Manx in The Ship Inn in Castletown with Richard Radcliffe and Derek; and I was singing in Manx on Saturday night, so I came to be fluent pretty quickly because I wasn't doing anything else in my life!"
