Audio_ID,Speaker,Manx,English
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Bee lught thie nyn mraaraghyn ooilley ayns shen,","Our brethren, and families, they too will be there,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,As ooilley ny nooghyn va ain orroo enn;,And all of the Saints that we knew when down here.
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Cre’n yennallys anmey cre’n voggey erskyn insh,","What pleasure of soul, what ineffable joy,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,Vees ain ayns ny niauaghyn tra veeitys mayd reesht.,We will have when we meet them again in the sky?
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Ayns shen baillym fakin my voir as my ayr,","It would please me my mother and father to see,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,Gerjoil marish Yeesey ass roshtyn dangeyr;,"Comforted with Jesus, from all danger free;"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"As maynrey vees adsyn nee paagey nyn gloan,","And they will be happy their children to kiss,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,Ayns niau raad vees ooilley nyn droailtys ec kione.,Their toiling all ended in that heaven of bliss.
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Aigh vie lhieu, my chaarjyn, as braaraghyn deyr,","Best wishes to friends, and my brethren dear,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,As ooilley my huyraghyn wass fo yn aer;,"And to each of my sisters, who still are down here;"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"As reesht lhig dou fakin shiu ooilley dy mie,","But again may I see you where all will be well,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,Yn laa vees ny nooghyn gys gloyr er jeet thie.,When the Saints have come home into glory to dwell.
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Ayns shen cha bee skeaylley ny scarrey ny smoo,","In that place no dividing, no parting, no sin,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,Agh giu stiagh gyn jerrey yn vaynrys t’ayns niau;,"Heaven’s happiness ever will be drinking in,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Ard ghloyr as ard voylley gys Jee as yn Eayn,","High glory and praise be to God and the Lamb,"
Disk 3 Track 3i,J. W. (Bill) Radcliffe,"Son dy bragh, as dy bragh - Halleluia, Amen.","For ever and ever - Halleluia, Amen."
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Ushag veg ruy ny moanee doo, ny moanee doo, ny moanee doo,","Little red bird of the black moor, of the black moor, of the black moor"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Ushag veg ruy ny moanee doo, c’raad chaddil oo riyr ’syn oie?","Little red bird of the black moor, where did you sleep last night?"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y dress, er baare y dress, er baare y dress","I slept last night on top of the briar (bramble), on top of the briar, on top of the briar"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y dress, as ogh! My chadley cho treih.","I slept last night on top of the briar, and ogh! My sleep was so sad."
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y chrow, er baare y chrow, er baare y chrow,","I slept last night on top of the bush, on top of the bush, on top of the bush"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y chrow, as ogh! My chadley cho treih.","I slept last night on top of the bush, and ogh! My sleep was so sad."
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y thooane, er baare y thooane, er baare y thooane,","I slept last night on top of the lath, on top of the lath, on top of the lath"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr er baare y thooane, as ogh! My chadley cho treih.","I slept last night on top of the lath, and ogh! My sleep was so sad."
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr eddyr daa ghuillag, eddyr daa ghuillag, eddyr daa ghuillag,","I slept last night between two leaves, between two leaves, between two leaves"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,"Chaddil mish riyr eddyr daa ghuillag, myr yinnagh yn oikan eddyr daa lhuisag,","I slept last night between two leaves, as would the child between two blankets,"
Disk 3 Track 3ii,J. W. (Bill) Radcliffe,As ogh! My chadley cho kiune.,And ogh! My sleep was so calm.
Disk 3 Track 4,J. W. (Bill) Radcliffe,"1. Mish y billey-feeyney firrinagh, as my Ayr yn eirinagh.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"2. Dy chooilley vanglane aynym’s nagh vel gymmyrkey mess, t’eh dy ghoaill ersooyl: as dy chooilley vanglane ta gymmyrkey mess, t’eh dy phollal, dy vod eh ve ny s’messoil.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,3. Nish ta shiuish glen trooid y goo ta mish er loayrt riu.,
Disk 3 Track 4,J. W. (Bill) Radcliffe,"4. Jean-jee tannaghtyn aynym’s, as mish ayndiuish. Myr nagh vod y banglane mess y ymmyrkey jeh hene, mannagh vel eh tannaghtyn ayns y villey-feeyney: chamoo oddys shiuish, mannagh jean shiu tannaghtyn aynym’s.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"5. Mish y billey-feeyney, shiuish ny banglaneyn: eshyn ta tannaghtyn aynym’s, as mish aynsyn, t’eh shoh cur magh mooarane mess: son scarrit voym’s cha vod shiu jannoo monney dy vie.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"6. Mannagh vel dooinney tannaghtyn aynym’s t’eh tilgit magh myr banglane, as t’eh fioghey; as t’ad dyn deiy as dyn dilgey ad ayns yn aile, as t’ad er nyn lostey.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"7. My nee shiu tannaghtyn aynym’s, as my ghoan’s tannaghtyn ayndiuish, shirree shiu cre sailliu, as bee eh jeant er nyn son.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"8. Liorish shoh ta my Ayr er ny ghloyraghey, shiu dy chur magh lane mess, as shoh myr vees shiu ny ynseydee aym’s.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"9. Myr ta’n Ayr graihagh orrym’s, myr shen ta mish er ve graihagh erriuish: jean-jee tannaghtyn ayns y ghraih aym’s.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"10. My nee shiu my annaghyn y reayll, nee shiu tannaghtyn ayns my ghraih: eer myr ta mish er vreayll annaghyn my Ayrey, as tannaghtyn ayns y ghraih echeysyn.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"11. Ny goan shoh ta mee er loayrt riu, dy vod y boggey ayms ve er-mayrn ayndiu, as dy vod y boggey euish v’er ny yannoo magh.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"12. Shoh my harey, Shiu dy chur graih yn derrey yeh da’n jeh elley, myr ta mish er ve graihagh erriuish.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"13. Graih smoo na shoh cha vel ec dooinney erbee, na dooinney dy scarrey rish e vioys son e chaarjyn.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"14. She my chaarjyn shiuish, my nee shiu ny ta mish dy harey diu.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"15. Veih shoh magh cha vel mee dy enmys shiu sharvaantyn; son cha vel fys ec y charvaant, cre ta e hiarn dy yannoo: agh ta mee er n’enmys shiu caarjyn; son dy chooilley nhee ta mee er chlashtyn veih my Ayr, ta mee er hoilshaghey diuish.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"16. Cha vel shiuish er my reih, agh ta mish er reih shiuish, as er chur shiu ayns pooar, dy vod shiu goll magh as mess y ymmyrkey, as dy vod y mess eu ve beayn: cre erbee nee shiu y hirrey er yn Ayr ayns yn ennym aym’s, dy vod eh y chur diu eh.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"17. Ny reddyn shoh ta mish dy harey diu, dy vod shiu ve graihagh yn derrey yeh er y jeh elley.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"18. My ta dwoaie ec y seihll erriu, ta fys eu dy dug eh dwoaie dooys hoshiaght.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"19. Dy beagh shiu jeh’n theihll, veagh y seihll graihagh er e vooinjer hene: agh son nagh vel shiu jeh’n theihll, agh dy vel mish er reih shiu ass y theihll, shen-y-fa ta dwoaie ec y theihll erriu.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"20. Cooinee-jee er y raa loayr mish riu, Cha vel y charvaant ny syrjey na e hiarn. My t’ad er n’yannoo tranlaase orrym’s, nee ad myrgeddin tranlaase erriuish: my t’ad er vreayll my ghoan’s, freillee ad ny goan euish myrgeddin.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"21. Agh dy chooilley nhee jeu shoh nee ad riu kyndagh rish yn ennym aym’s, er-y-fa nagh vel enney oc ersyn t’er my choyrt.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"22. Mannagh beign’s er jeet as er loayrt roo, cha beagh peccah er ve oc: agh nish cha vel leshtal oc son nyn beccah.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"23. Eshyn ta dwoaie echey orrym’s, ta dwoaie echey er my Ayr myrgeddin.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"24. Mannagh beign’s er n’yannoo nyn mast’oc lheid ny obbraghyn as nagh ren rieau dooinney erbee elley, cha beagh peccah er ve oc: agh nish t’ad er vakin, as er chur dwoaie chammah dooys as my Ayr.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"25. Agh ta shoh, dy vod y raa ve cooilleenit ta scruit ayns y leigh oc, Hug ad dwoaie dou gyn oyr.",
Disk 3 Track 4,J. W. (Bill) Radcliffe,"26. Agh tra vees Fer-ny-gherjagh er jeet, eh ver-yms hiu veih yn Ayr, ta shen, Spyrryd ny firriney, ta cheet magh veih yn Ayr, nee eh feanish y ymmyrkey jeem’s.",
Disk 3 Track 5,Charles (Chalse) Craine,1. As er y trass laa va poosey ayns Cana dy Ghalilee; as va moir Yeesey ayns shen.,
Disk 3 Track 5,Charles (Chalse) Craine,"2. As va chammah Yeesey cuirt, as e ynseydee, gys y vannish.",
Disk 3 Track 5,Charles (Chalse) Craine,"3. As tra v’ad laccal feeyn, dooyrt moir Yeesey rish, Cha vel feeyn oc.",
Disk 3 Track 5,Charles (Chalse) Craine,"4. Dooyrt Yeesey r’ee, Ven, cre t’ain dy yannoo rish shen? cha vel my oor foast er jeet.",
Disk 3 Track 5,Charles (Chalse) Craine,"5. Dooyrt e voir rish y vooinjer, Jean-jee shiuish cre-erbee jir eh riu.",
Disk 3 Track 5,Charles (Chalse) Craine,"6. As va soit ayns shen shey siyn cloaie ry-hoi ushtey, lurg cliaghtey ny Hewnyn son glenney, cummal ghaa ny three dy firkinyn y pheesh.",
Disk 3 Track 5,Charles (Chalse) Craine,"7. Dooyrt Yeesey roo, Lhieen-jee ny siyn lesh ushtey. As lhieen ad ad seose gys yn oirr.",
Disk 3 Track 5,Charles (Chalse) Craine,"8. As dooyrt eh roo, Tayrn-jee nish, as cur-jee lhieu gys mainshter ny cuirraghyn. As hug ad lhieu eh.",
Disk 3 Track 5,Charles (Chalse) Craine,"9. Tra va mainshter ny cuirraghyn er vlashtyn er yn ushtey va chyndait gys feeyn, as nagh row fys echey cre voish ve (agh va fys ec ny sharvaantyn va tayrn yn ushtey), deie mainshter ny cuirraghyn er y dooinney poosee.",
Disk 3 Track 5,Charles (Chalse) Craine,"10. As dooyrt eh rish, Ta dy chooilley ghooinney ec y toshiaght soiaghey magh feeyn mie; as tra ta deiney er n’iu dy mie, eisht feeyn smessey: agh t’ou uss er vreayll y feeyn mie derrey nish.",
Disk 3 Track 5,Charles (Chalse) Craine,"11. Yn toshiaght shoh dy virrilyn ren Yeesey ayns Cana dy Ghalilee, as hoilshee eh magh e ghloyr; as ren e ynseydee credjal ayn.",
Disk 3 Track 5,Charles (Chalse) Craine,"12. Ny lurg shen, hie eh-hene, as e voir, as e vraaraghyn, as e ynseydee sheese gys Capernaum; as cha nhimmey laa duirree ad ayns shen.",
Disk 3 Track 5,Charles (Chalse) Craine,"13. As va Caisht ny Hewnyn er-gerrey, as hie Yeesey seose gys Jerusalem,",
Disk 3 Track 5,Charles (Chalse) Craine,"14. As hooar eh ayns y chiamble feallagh va creck dew, as kirree, as calmaneyn, as y vooinjer va caghlaa argid nyn soie:",
Disk 3 Track 5,Charles (Chalse) Craine,"15. As tra v’eh er n’yannoo kip dy choyrdyn keylley, deiyr ad eh ooilley ass y chiamble, as ny kirree, as ny dew; as spreih eh magh yn argid ocsyn va caghlaa, as hilg eh magh ny buird;",
Disk 3 Track 5,Charles (Chalse) Craine,"16. As dooyrt eh roosyn va creck calmaneyn, Ersooyl-jee lesh ny reddyn shoh, ny jean-jee thie my Ayrey ny hie margee.",
Disk 3 Track 5,Charles (Chalse) Craine,"17. As chooinee e ynseydee dy row eh scruit, Ta graih jeean dty hie er my chur mow.",
Disk 3 Track 5,Charles (Chalse) Craine,"18. Eisht dreggyr ny Hewnyn, as dooyrt ad rish, Cre’n cowrey t’ou dy yeeaghyn dooin, fakin dy vel oo jannoo ny reddyn shoh?",
Disk 3 Track 5,Charles (Chalse) Craine,"19. Dreggyr Yeesey as dooyrt eh roo, Lhieg-jee yn chiamble shoh, as trogyms eh reesht ayns three laa.",
Disk 3 Track 5,Charles (Chalse) Craine,"20. Eisht dooyrt ny Hewnyn, Shey bleeaney as da-eed va’n chiamble shoh dy hroggal, as Jean uss troggal eh ayns tree laa?",
Disk 3 Track 5,Charles (Chalse) Craine,21. Agh mychione chiamble e chorp hene loayr eshyn.,
Disk 3 Track 5,Charles (Chalse) Craine,"22. Shen-y-fa tra v’eh er n’irree veih ny merriu, chooinee e ynseydee dy row eh er ghra shoh roo: as chred ad yn scriptyr, as y raa va Yeesey er loayrt.",
Disk 3 Track 5,Charles (Chalse) Craine,"23. Nish tra v’eh ec Jerusalem ec y chaisht, rish earish ny feailley, ren ymmodee credjal ayns yn ennym echey, tra honnick ad ny mirrilyn v’eh er n’yannoo.",
Disk 3 Track 5,Charles (Chalse) Craine,"24. Agh cha hreisht Yeesey eh-hene orroo, er-yn-oyr dy row enney echey er dy chooilley ghooinney,",
Disk 3 Track 5,Charles (Chalse) Craine,25. As cha row feme echey er unnane erbee dy ymmyrkey feanish jeh dooinney: son va fys echey cre va ayns dooinney.,
Disk 3 Track 6,Leslie Quirk,"1. As haink eh gy-kione, lurg ny reddyn shoh, dy ren Jee credjue Abraham y phrowal, as dooyrt eh rish, Abraham. As dreggyr eh, Cur-my-ner, ta mee ayns shoh.",
Disk 3 Track 6,Leslie Quirk,"2. As dooyrt eh, Gow nish dty vac, eer dty ynrican vac Isaac, eh shynney lhiat, as fow royd gys cheer Moriah; as cheb eh ayns shen son oural-losht er unnane jeh ny sleityn nee’m y hoilshaghey dhyt.",
Disk 3 Track 6,Leslie Quirk,"3. As dirree Abraham dy feer voghey, as yeeltee eh e assyl, as ghow eh jees jeh e gheiney aegey marish, as Isaac e vac, as scelt eh yn fuygh son yn oural-losht: as hrog eh er, as hie eh gys yn ynnyd va Jee er ny hoilshaghey da.",
Disk 3 Track 6,Leslie Quirk,"4. As eisht, er y trass laa, hrog Abraham seose e hooillyn, as honnick eh yn ynnyd foddey veih.",
Disk 3 Track 6,Leslie Quirk,"5. As dooyrt Abraham rish e gheiney aegey, Fuirree-jee shiuish ayns shoh marish yn assyl, as hem’s as y ghuilley roin, gys yn ynnyd shid, as ver mayd ooashley, as hig mayd hiuish reesht.",
Disk 3 Track 6,Leslie Quirk,"6. As ghow Abraham fuygh son yn oural-losht, as hug eh da Isaac e vac eh, as ghow eh aile as skynn ayns e laue; as hie ad ny-neesht cooidjagh.",
Disk 3 Track 6,Leslie Quirk,"7. As loayr Isaac rish Abraham e ayr, as dooyrt eh, My ayr: as dreggyr eh, Ta mee ayns shoh my vac. As dooyrt eh, Cur-my-ner, yn aile, as y fuygh: agh cre vel yn eayn son yn oural-losht?",
Disk 3 Track 6,Leslie Quirk,"8. As dreggyr Abraham, My vac, gowee Jee kiarail dy gheddyn eayn da hene son oural-losht: myr shen hie ad ny-neesht cooidjagh.",
Disk 3 Track 6,Leslie Quirk,"9. As haink ad gys y voayl va Jee er ny hoilshaghey da, as hrog Abraham altar ayns shen, as chiartee eh yn fuygh, as chiangle eh Isaac e vac, as hug eh ny lhie eh er y fuygh v’er yn altar.",
Disk 3 Track 6,Leslie Quirk,"10. As heeyn Abraham magh e laue, as ghow eh yn skynn dy varroo e vac.",
Disk 3 Track 6,Leslie Quirk,"11. Agh ren ainle y Chiarn geamagh da veih niau, gra:",
Disk 3 Track 6,Leslie Quirk,"12. Ny cur dty laue er y ghuilley, chamoo jean red erbee rish: son nish ta fys aym, dy vel oo goaill aggle roish Jee, fakin nagh vel oo er vreayll dty vac voym’s.",
Disk 3 Track 6,Leslie Quirk,"13. As hrog Abraham seose e hooillyn, as yeeagh eh, as cur-my-ner, ny chooyl va rea goit ayns thammag er e eairkyn: As hie Abraham as ghow eh yn rea, as heb eh son oural-losht eh ayns ynnyd e vac.",
Disk 3 Track 6,Leslie Quirk,"14. As denmys Abraham yn ynnyd shen Jehovah-jireh: myr te er ny ghra, gys y laa shoh, Ayns cronk y Chiarn bee eh ry akin.",
Disk 3 Track 6,Leslie Quirk,"15. As deie yn ainle y Chiarn da Abraham veih niau, yn nah cheayrt,",
Disk 3 Track 6,Leslie Quirk,"16. As dooyrt eh, Liorym pene ta mee er vreearrey ta’n Chiarn dy ghra son fakin dy vel oo er n’yannoo ny reddyn shoh, as nagh vel oo er vreayll voym’s dty vac, eer dty ynrican vac;",
Disk 3 Track 6,Leslie Quirk,"17. Lesh bannaghtyn neem’s uss y vannaghey, as lesh bishagh neem’s bishaghey dty luight myr rollageyn yn aer, as myr y gheinnagh t’er oirr ny marrey; as yiow dty luight’s possession ayns giatt e noidyn.",
Disk 3 Track 6,Leslie Quirk,"18. As ayns dty luight, vees ooilley ashoonyn y theihll er nyn mannaghey: er-y-fa dy vel oo er choyrt biallys da my choraa.",
Disk 3 Track 6,Leslie Quirk,"19. Myr shen hyndaa Abraham reesht gys e gheiney aegey; as hrog ad orroo, as hie ad cooidjagh gys Beer-sheba; as ren Abraham cummal ec Beer-sheba.",
Disk 3 Track 7i,Leslie Quirk,Ta mee er clashtyn shoh veih yn shenn dooinney enmyssit Caesar Cashin.,I have heard this from an old man named Caesar Cashin.
Disk 3 Track 7i,Leslie Quirk,Row shiu ec y vargey,Were you at the market?
Disk 3 Track 7i,Leslie Quirk,Naik shiu monney sleih,Did you see many people?
Disk 3 Track 7i,Leslie Quirk,Naik shiu deiney veggey,Did you see little men
Disk 3 Track 7i,Leslie Quirk,Markiagh kellagh guiy,Riding a gander?
Disk 3 Track 7i,Leslie Quirk,Va mee ec y vargey,I was at the market
Disk 3 Track 7i,Leslie Quirk,Honnick mee monney sleih,I saw a lot of people
Disk 3 Track 7i,Leslie Quirk,Agh cha naik mee deiney veggey,But I saw no little men
Disk 3 Track 7i,Leslie Quirk,Markiagh kellagh guiy,Riding a gander.
Disk 3 Track 16,Mark Braide,"Keayrt dy row, shen yn aght kiart dy gholl toshiaght lesh skeeal, va dooinney enmyssit Thom Gordon","Once upon a time, that [is] the right way to start with a story, [there] was a man named Tom Gordon"
Disk 3 Track 16,Mark Braide,cheet thie voish Purt ny Hinshey gys e chummal ayns Skeeylley Chreest.,coming home from Peel to his dwelling in Kirk Christ (Rushen).
Disk 3 Track 16,Mark Braide,"Haink yn oie er tra v’eh er mullagh ny sleityn, as cha voddagh eh jannoo magh yn raad,","The night came on him when he was on top of the mountains, and he could not make out the road"
Disk 3 Track 16,Mark Braide,"as hass eh dy yeeaghyn mygeayrt y mysh, as hug eh my ner soilshey soilshean er gerrey da","and he stood to look around him, and he noticed a light shining near to him"
Disk 3 Track 16,Mark Braide,as ren eh lesh yn soilshey.,and he made towards the light.
Disk 3 Track 16,Mark Braide,"Ayns traa gerrid, haink eh gys thie mooar, as va’n soilshey cheet voish ooilley ny uinnagyn,","In a short time, he came to a big house, and the light was coming from all the windows"
Disk 3 Track 16,Mark Braide,"as myr haink eh gys yn dorrys, haink dooinney ny whaiyl, as vrie eh jeh Thom dy gholl marish","and as he came to the door, a man came to meet him, and he asked Tom to go with him"
Disk 3 Track 16,Mark Braide,gys yn eeastagh er yn oyr dy row sheshaght feer wooar cheet gys shibber marish yn oie shen.,to the fishing because there was a very big company coming to supper with him that night
Disk 3 Track 16,Mark Braide,"Myr shen, hie Thom marish sheese gys yn traie, as ren ad tayrn baatey gys yn ushtey,","So, Tom went with him down to the shore, and they pulled a boat to the water"
Disk 3 Track 16,Mark Braide,as ren Thom goaill ny maidjeryn-raue as gymmyrt voish yn thalloo.,And Tom took the oars and rowed from the land.
